t_s,position_m,speed_mps,accel_mps2,jerk_mps3,lead_position_m,gap_m,required_gap_m,margin_m
1.3345,32.69410028521316,23.625950484635297,-1.6868592830449824,-0.47500557704050483,76.69,43.99589971478684,45.438925726952945,-1.4430260121661078
1.3430000000000002,32.89485987814785,23.61159512734118,-1.6908593605536328,-0.4661930388764502,76.86,43.96514012185215,45.41739269101177,-1.4522525691596186
1.3515000000000001,33.095497306944125,23.597206087458826,-1.6947846311418684,-0.4574039487075106,77.03,43.934502693055876,45.39580913118824,-1.461306438132361
1.36,33.296012288,23.582784,-1.6986352941176468,-0.44863830653368647,77.2,43.903987712,45.374176,-1.4701882879999957
1.3685,33.496404543103885,23.568329498282353,-1.702411548788927,-0.4398961123549766,77.37,43.87359545689612,45.35249424742353,-1.4788987905274098
1.377,33.69667379942016,23.55384321392941,-1.7061135944636674,-0.4311773661713822,77.53999999999999,43.84332620057983,45.33076482089412,-1.4874386203142862
1.3855000000000002,33.89681978947485,23.539325776870587,-1.7097416304498267,-0.4224820679829024,77.71000000000001,43.81318021052516,45.30898866530588,-1.4958084547807218
1.3940000000000001,34.096842251141126,23.524777815341178,-1.7132958560553633,-0.413810217789538,77.88,43.78315774885887,45.287166723011765,-1.504008974152896
1.4025,34.296740927625,23.510199955882353,-1.716776470588235,-0.40516181559128867,78.05,43.753259072374995,45.26529993382353,-1.5120408614485328
1.411,34.49651556745088,23.495592823341177,-1.720183673356401,-0.396536861388154,78.22,43.72348443254912,45.24338923501176,-1.5199048024626407
1.4195000000000002,34.696165924447165,23.48095704087059,-1.72351766366782,-0.387935355180134,78.39,43.693834075552836,45.22143556130588,-1.5276014857530456
1.4280000000000002,34.895691757731846,23.466293229929413,-1.7267786408304495,-0.3793572969672298,78.56,43.664308242268156,45.199439844894115,-1.5351316026259596
1.4365,35.095092831698125,23.451602010282354,-1.729966804152249,-0.3708026867494403,78.73,43.63490716830188,45.17740301542353,-1.5424958471216499
1.445,35.294368916,23.436884,-1.7330823529411763,-0.36227152452676575,78.9,43.605631084,45.155326,-1.549694916
1.4535,35.493519785537885,23.422139815458824,-1.7361254865051898,-0.3537638102992063,79.07,43.57648021446211,45.13320972318824,-1.5567295087261286
1.4620000000000002,35.69254522044416,23.407370071341177,-1.7390964041522488,-0.34527954406676187,79.24000000000001,43.54745477955585,45.111055107011765,-1.5636003274559158
1.4705000000000001,35.89144500606884,23.392575380635293,-1.7419953051903112,-0.33681872582943206,79.41,43.518554993931154,45.08886307095294,-1.5703080770217852
1.479,36.09021893296512,23.377756354635295,-1.7448223889273353,-0.32838135558721737,79.58,43.489781067034876,45.06663453195294,-1.5768534649180665
1.4875,36.288866796875006,23.362913602941177,-1.74757785467128,-0.31996743334011807,79.75,43.461133203124994,45.044370404411765,-1.5832372012867708
1.496,36.48738839871488,23.348047733458824,-1.7502619017301035,-0.31157695908813376,79.92,43.432611601285124,45.022071600188234,-1.5894599989031093
1.5045000000000002,36.68578354456116,23.3331593524,-1.7528747294117646,-0.3032099328312642,80.09,43.40421645543884,44.9997390286,-1.5955225731611549
1.5130000000000001,36.88405204563585,23.318249064282355,-1.7554165370242212,-0.2948663545695092,80.26,43.37594795436416,44.97737359642353,-1.6014256420593753
1.5215,37.082193718292125,23.30331747192941,-1.7578875238754323,-0.2865462243028697,80.43,43.34780628170788,44.95497620789412,-1.6071699261862378
1.53,37.280208384,23.28836517647059,-1.7602878892733562,-0.27824954203134594,80.6,43.319791615999996,44.93254776470589,-1.6127561487058912
1.5385000000000002,37.47809586933188,23.273392777341176,-1.7626178325259512,-0.26997630775493575,80.77000000000001,43.29190413066813,44.910089166011765,-1.618185035343636
1.5470000000000002,37.67585600594816,23.25840087228235,-1.7648775529411762,-0.26172652147364134,80.94,43.264143994051835,44.88760130842353,-1.6234573143716915
1.5555,37.87348863058285,23.243390057341177,-1.7670672498269895,-0.2535001831874616,81.11,43.23651136941715,44.86508508601177,-1.628573716594616
1.564,38.07099358502912,23.22836092687059,-1.7691871224913494,-0.24529729289639765,81.28,43.20900641497088,44.84254139030588,-1.633534975335003
1.5725,38.268370716125,23.21331407352941,-1.7712373702422142,-0.23711785060044835,81.45,43.181629283875004,44.81997111029412,-1.638341826419115
1.5810000000000002,38.46561987573888,23.198250088282354,-1.7732181923875434,-0.22896185629961335,81.62,43.154380124261124,44.79737513242353,-1.6429950081624085
1.5895000000000001,38.66274092075516,23.1831695604,-1.775129788235294,-0.22082930999389377,81.79,43.127259079244844,44.7747543406,-1.6474952613551537
1.598,38.85973371305984,23.168073077458825,-1.7769723570934255,-0.21272021168328958,81.96000000000001,43.10026628694017,44.752109616188235,-1.6518433292480665
1.6065,39.05659811952612,23.152961225341176,-1.778746098269896,-0.2046345613677997,82.13,43.073401880473874,44.729441838011766,-1.6560399575378923
1.6150000000000002,39.253334012,23.137834588235293,-1.7804512110726638,-0.19657235904742523,82.30000000000001,43.04666598800001,44.70675188235294,-1.6600858943529317
1.6235000000000002,39.44994126728589,23.122693748635292,-1.7820878948096883,-0.18853360472216582,82.47,43.02005873271411,44.684040622952935,-1.6639818902388228
1.6320000000000001,39.64641976713216,23.107539287341176,-1.7836563487889272,-0.1805182983920214,82.64,42.99358023286784,44.66130893101176,-1.667728698143918
1.6405,39.842769398216845,23.092371783458823,-1.7851567723183388,-0.1725264400569917,82.81,42.96723060178316,44.63855767518824,-1.671327073405081
1.649,40.03899005213312,23.0771918144,-1.7865893647058824,-0.1645580297170774,82.98,42.94100994786688,44.6157877216,-1.674777773733119
1.6575000000000002,40.23508162537501,23.061999955882353,-1.7879543252595156,-0.15661306737227773,83.15,42.914918374624996,44.59299993382353,-1.6780815591985316
1.6660000000000001,40.43104401932288,23.046796781929412,-1.789251853287197,-0.14869155302259313,83.32,42.88895598067711,44.57019517289412,-1.6812391922170065
1.6745,40.62687714022916,23.03158286487059,-1.7904821480968858,-0.14079348666802394,83.49000000000001,42.86312285977085,44.547374297305886,-1.684251437535039
1.683,40.82258089920384,23.016358775341175,-1.7916454089965397,-0.1329188683085694,83.66,42.837419100796154,44.52453816301176,-1.6871190622156078
1.6915000000000002,41.01815521220013,23.001125082282353,-1.7927418352941176,-0.12506769794422953,83.83000000000001,42.811844787799885,44.50168762342353,-1.6898428356236437
1.7000000000000002,41.21360000000001,22.985882352941175,-1.7937716262975778,-0.1172399755750051,84.0,42.78639999999999,44.47882352941176,-1.6924235294117693
1.7085000000000001,41.408915188199884,22.97063115287059,-1.7947349813148785,-0.10943570120089567,84.17,42.76108481180012,44.455946729305886,-1.6948619175057686
1.717,41.60410070719616,22.955372045929412,-1.7956320996539792,-0.1016548748219013,84.34,42.73589929280384,44.43305806889412,-1.6971587760902764
