t_s,x_m,y_m,heading_rad,yaw_rate_radps,signed_error_m,distance_error_m,heading_error_rad,curvature_command_pm,lateral_accel_mps2
2.6,51.99987008670718,0.05224049602709556,0.009904760559660334,0.03725219796932811,0.014789357228014218,0.014789357228014218,0.0024312681704690663,0.00486255113029536,0.7450439593865622
2.61,52.19985989871177,0.054259064045198396,0.010283242622596923,0.03844025429557304,0.015354320189365243,0.015354320189365242,0.002635510167252333,0.005271035688824855,0.7688050859114608
2.62,52.39984891939056,0.05635455877279918,0.010674298781129299,0.03976655625403828,0.015933681980195725,0.015933681980195725,0.002853499366258161,0.005707014666198303,0.7953311250807655
2.63,52.599837090276026,0.0585296355380843,0.011079352382797742,0.04123925491718066,0.01652752203277887,0.016527522032778866,0.0030848824728735864,0.006169781473269205,0.8247850983436132
2.64,52.799824346425495,0.06078724227685678,0.011499906072362596,0.04286606012735869,0.01713568164722713,0.01713568164722713,0.0033292585314206435,0.006658534198522934,0.8573212025471738
2.65,52.9998106156351,0.06313063493046157,0.011937537233953334,0.04465421148358633,0.01775806726320266,0.01775806726320266,0.0028916273698299053,0.005783272497727074,0.8930842296717266
2.66,53.19979581984832,0.06556320762789146,0.012391133368514785,0.04606032821355431,0.018429858620557914,0.018429858620557918,0.003132587027916774,0.006265192485692169,0.9212065642710863
2.67,53.39977988153376,0.06808795319398492,0.012859608437931085,0.04762945506899852,0.01911822543230041,0.01911822543230041,0.003389457625159766,0.006778934368544965,0.9525891013799704
2.68,53.599762717056244,0.07070801276025836,0.013344639572193845,0.049370966547891054,0.01982321757723283,0.01982321757723283,0.0036617560055009473,0.007323531834219472,0.9874193309578211
2.69,53.79974423360218,0.07342687195697027,0.013847994795238537,0.051293668835489394,0.02054460059223938,0.02054460059223938,0.003948937373190343,0.007897895290981278,1.0258733767097878
2.7,53.99972432807942,0.07624837849313806,0.01437152715334799,0.05340576223566307,0.021282385176856062,0.02128238517685606,0.0034254050150808895,0.006850831312546956,1.0681152447132614
2.71,54.19970288915952,0.0791765396486684,0.014913890400233007,0.055061368266911756,0.02207795547660653,0.02207795547660653,0.0037080367955230355,0.007416095669001548,1.1012273653382352
2.72,54.39967980642266,0.08221488080468894,0.015473768274585192,0.05690805078580807,0.02289236460237514,0.02289236460237514,0.0040088905008284405,0.008017803894021484,1.1381610157161615
2.73,54.59965496089657,0.08536709814892116,0.016053124964628084,0.058956458963330814,0.023725608053782852,0.023725608053782852,0.004327305157079887,0.00865463403976783,1.1791291792666163
2.74,54.7996282206977,0.08863729092113277,0.016654027466084128,0.06121650757632594,0.024577342966344132,0.024577342966344132,0.004662540118935746,0.00932510481521446,1.2243301515265188
2.75,54.999599439507,0.09202998119407134,0.01727863799461298,0.06369732844535395,0.025447800659219116,0.025447800659219116,0.004037929590406893,0.008075884628614444,1.2739465689070788
2.7600000000000002,55.19956845952302,0.09554987320069488,0.017925328427971024,0.06563430143008371,0.026385274535722293,0.026385274535722293,0.00436708992814084,0.008734206241556216,1.3126860286016742
2.77,55.39953512450867,0.0992010936370531,0.018592504088229093,0.06779363260618998,0.02734380648196881,0.027343806481968814,0.004716843720232973,0.009433714784272428,1.3558726521237996
2.7800000000000002,55.599499266367694,0.10298796354585597,0.01928244829642576,0.07018723010350571,0.02832330117906675,0.02832330117906675,0.0050862881522876005,0.01017260462787638,1.403744602070114
2.79,55.799460699009714,0.10691527190703674,0.019997558684680776,0.07282605117814614,0.029323262390189196,0.029323262390189196,0.005474417759514672,0.010948864842291734,1.4565210235629227
2.8000000000000003,55.99941921626617,0.11098829747880894,0.020740337374036064,0.07572003973635236,0.03034434596166018,0.03034434596166018,0.0047316390701593845,0.00946330848466473,1.514400794727047
2.81,56.19937459614417,0.1152125239428263,0.021508817065462392,0.07796840374736551,0.031442318081131265,0.03144231808113127,0.0051116506300189594,0.010223332702356,1.5593680749473102
2.82,56.39932661932845,0.11959274450632844,0.022301067017459972,0.08047323692431266,0.032563313717051026,0.032563313717051026,0.005514546403917169,0.011029125371148056,1.609464738486253
2.83,56.59927505026991,0.12413397010219093,0.02311971737460355,0.08324758635848482,0.03370709491975939,0.03370709491975939,0.005939097848395795,0.01187822940388651,1.6649517271696965
2.84,56.79921962862639,0.1288417498025261,0.023967522574749166,0.0863032677197481,0.03487295131674631,0.03487295131674631,0.006383945018936327,0.01276792491082397,1.726065354394962
2.85,56.99916006645856,0.13372219433908517,0.02484734863502678,0.08965078556352257,0.03606230860453278,0.03606230860453278,0.005504118958658714,0.011008273979626032,1.7930157112704515
2.86,57.19909605432945,0.13878164063717294,0.025756821385317846,0.09223514965479075,0.037338671494655105,0.03733867149465511,0.005938130456074962,0.01187629825082142,1.844702993095815
2.87,57.399027287351196,0.14402560259671549,0.026693605587161082,0.09511210055143296,0.03863945353464349,0.03863945353464349,0.0063970238038648895,0.012794086247183313,1.902242011028659
2.88,57.59895343876811,0.1494598331627847,0.027660696911263768,0.0982955524021008,0.03996420291417269,0.03996420291417269,0.006879137523841738,0.01375831501188639,1.965911048042016
2.89,57.79887414814058,0.15509069694085284,0.02866122218580563,0.10179782785777176,0.04131191510316631,0.04131191510316631,0.007382643717093098,0.014765328746101298,2.035956557155435
2.9,57.99878901764721,0.1609251946756948,0.029698422978287533,0.10562955777124836,0.04268535155413604,0.04268535155413603,0.006345442924611196,0.012690928534573946,2.1125911554249672
2.91,58.198697620780074,0.16697057057447465,0.030769439158580162,0.1085638968244928,0.044155492943656525,0.044155492943656525,0.006834539561802074,0.013669123279097093,2.1712779364898562
2.92,58.39859953868975,0.17323309145206806,0.0318714506540502,0.11182752314519144,0.045650426760608036,0.04565042676060804,0.007349923682473364,0.014699893015373488,2.236550462903829
2.93,58.59849432365995,0.17971927962294204,0.033007822079561384,0.1154347375003186,0.04716939315105105,0.04716939315105105,0.007889368415569947,0.015778784000533046,2.308694750006372
2.94,58.79838148299975,0.1864363425723359,0.03418205078865705,0.11939779368234037,0.0487109916128813,0.048710991612881296,0.008450439447696766,0.016900927606385143,2.387955873646807
2.95,58.99826047429028,0.1933921972177844,0.03539774578288858,0.12372677473643151,0.05028021532667993,0.05028021532667993,0.007234744453465231,0.014469539187145788,2.47453549472863
2.96,59.198130717688194,0.20059501364637566,0.03665147004069421,0.12700714189567844,0.05195441125197589,0.05195441125197589,0.007776780076982778,0.015553612108376809,2.5401428379135687
2.97,59.397991646101964,0.20805180655665412,0.0379398258731617,0.13065187507409434,0.05365213385057812,0.05365213385057812,0.008345521777904305,0.01669109720794246,2.613037501481887
2.98,59.59784265530378,0.21576985382224867,0.03926652686133193,0.13467491198093073,0.055372196606786585,0.05537219660678658,0.008938021099690156,0.017876097571576918,2.6934982396186147
2.99,59.79768308230187,0.223757186959762,0.04063541286321683,0.13908757900579188,0.05711267955971422,0.05711267955971422,0.009551076814298495,0.019102210741276552,2.781751580115838
3.0,59.99751219942604,0.23202261342581904,0.042050423155621595,0.1438984427174928,0.05888217249754249,0.05888217249754249,0.008136066521893727,0.016272191925959953,2.877968854349856
3.0100000000000002,60.19732923157474,0.2405751912133749,0.04350744169726418,0.14749328240459175,0.06076202451868427,0.060762024518684274,0.008724228391126276,0.01744851754427707,2.9498656480918353
3.02,60.39713342459555,0.24942262030501416,0.04500238858170273,0.15148279565342532,0.06266170258931585,0.06266170258931583,0.00933804100608765,0.01867614467387789,3.029655913068506
3.0300000000000002,60.59692397813527,0.25857285760219806,0.04653927326142121,0.1558794841635397,0.06457945363008188,0.06457945363008188,0.00997366220902906,0.019947388997511747,3.117589683270794
3.04,60.79670001711979,0.26803467005460874,0.04812221369733237,0.1606925588907219,0.066512698593027,0.06651269859302698,0.01062695143913774,0.021253969390974074,3.213851177814438
3.0500000000000003,60.99646058470317,0.27781765258442886,0.04975540259253598,0.16592776885670452,0.06847561082343052,0.06847561082343052,0.00899376254393413,0.017987593563479082,3.31855537713409
3.06,61.19620466615825,0.2879316296463716,0.05143393412135634,0.16976574322445526,0.07054945924302099,0.07054945924302097,0.009614954665894036,0.019229979881247316,3.395314864489105
3.0700000000000003,61.39593128062099,0.2983848408858975,0.05315293243258423,0.1740197385544986,0.072636037176044,0.072636037176044,0.010258719278075158,0.02051751119218749,3.480394771089972
3.08,61.595639392265916,0.309185756330593,0.05491660610076953,0.17869939569500282,0.07473287531451141,0.07473287531451141,0.010920150171281139,0.021840375075437592,3.5739879139000563
3.09,61.79532787349522,0.3203436912553469,0.056729239656590706,0.18381027861353533,0.07683659450895051,0.0768365945089505,0.011594004090853543,0.023188085018301597,3.6762055722707068
3.1,61.994995497006805,0.3318688166454995,0.058595151883791594,0.18935368816645443,0.0789696872853597,0.07896968728535969,0.009728091863652658,0.0194562626969926,3.7870737633290883
3.11,62.194640968391866,0.34377148659752005,0.060508533406894806,0.19330943019904487,0.08120711242150035,0.08120711242150035,0.010361342748546018,0.020722766704204455,3.8661886039808975
3.12,62.394263046921814,0.35606022218702055,0.06246359560582423,0.197688412482868,0.08344571444019676,0.08344571444019676,0.011011522659808391,0.02202312876533122,3.95376824965736
3.13,62.593860430457134,0.3687437208751616,0.06446459610674057,0.20249566298716762,0.08568217276780064,0.08568217276780066,0.01167252387552517,0.023345133433223107,4.049913259743352
3.14,62.79343170912442,0.38183152839777446,0.0665158180471996,0.20773127247953904,0.08791219403588574,0.08791219403588574,0.012337881275888779,0.024675850463971593,4.154625449590781
3.15,62.992975357108946,0.3953340381144984,0.06862151977446952,0.21339020921058763,0.09017009492409368,0.09017009492409367,0.010232179548618853,0.02046444926733263,4.2678041842117524
3.16,63.19248977629007,0.40926174727171377,0.07077488179800089,0.21726926487045814,0.09251592822711444,0.09251592822711444,0.010847444435579612,0.02169498138708745,4.3453852974091625
3.17,63.39197345167107,0.4236230566816784,0.07296909378485185,0.22155883345159103,0.09484591532897851,0.09484591532897853,0.011471013711219698,0.022942122268354726,4.431176669031821
3.18,63.591424805857976,0.438426454946484,0.07520825308243012,0.2262573637637766,0.09715580513678905,0.09715580513678905,0.012095519928166876,0.02419113701213889,4.525147275275532
3.19,63.79084214247576,0.4536812379305734,0.07749641240601601,0.23135749992146015,0.09944034782442412,0.09944034782442412,0.012713251333501457,0.02542660210735074,4.6271499984292035
3.2,63.990223638743345,0.46939749310068657,0.07983752100034021,0.23684592357575227,0.10174975014966159,0.10174975014966159,0.010372142739177262,0.020744387228104674,4.736918471515045
3.21,64.18956740248812,0.48558529336388623,0.08222366631712173,0.24037138783343093,0.10411846627923374,0.10411846627923374,0.010930055302693795,0.02186021472385387,4.807427756668618
3.22,64.38887166669275,0.5022523475728818,0.08464693292029239,0.24426894051663137,0.10644811953585866,0.10644811953585866,0.01148454883497442,0.022969204118068375,4.885378810332627
3.23,64.58813461073277,0.5194063236155437,0.08711099114659904,0.24852850571124524,0.10873356333173813,0.10873356333173811,0.012027076057722188,0.024054260849007705,4.970570114224905
3.24,64.78735429361625,0.5370556006145653,0.08961937761221997,0.2531334371196067,0.11096868182262573,0.11096868182262572,0.012548809065906816,0.025097729100495455,5.062668742392134
3.25,64.98652864887143,0.5552092347068642,0.09217542904654556,0.25806042589115347,0.11322361129513137,0.11322361129513137,0.009992757631581223,0.01998562848677374,5.161208517823069
3.2600000000000002,65.1856555567996,0.5738761063842573,0.09477010455725283,0.2608653262644486,0.11549551541321576,0.11549551541321577,0.01044603089847991,0.020892177292475233,5.217306525288972
3.27,65.3847330799214,0.5930624773934084,0.09739435151297011,0.26397370327000397,0.1176988604274929,0.11769886042749292,0.010881448296798338,0.021763014292457104,5.27947406540008
3.2800000000000002,65.58375925072195,0.6127743978752547,0.10005110358382835,0.26736540484527055,0.11982782291280793,0.11982782291280793,0.011289561631326854,0.02257924309047662,5.347308096905411
3.29,65.78273199597892,0.6330184708324573,0.10274305737907097,0.2710131944909758,0.12187571216664123,0.12187571216664121,0.01166077120631992,0.023321664288352008,5.420263889819515
3.3000000000000003,65.9816491358122,0.6538017969908501,0.10547260170444785,0.274882771555563,0.1239355198717755,0.12393551987177549,0.008931226880943041,0.017862577697405953,5.49765543111126
3.31,66.1805084717727,0.6751310999495408,0.10822961166028369,0.27651378272285354,0.12595664493324985,0.12595664493324985,0.009228403085122919,0.01845693212689077,5.530275654457071
3.3200000000000003,66.37930806027735,0.6970102670784571,0.11100395053233678,0.2783478778295039,0.1278743910639914,0.1278743910639914,0.009491646774558965,0.018983421423508996,5.5669575565900775
3.33,66.57804597049775,0.7194427664641664,0.11379749415639723,0.2803541591507864,0.12968272388346727,0.12968272388346727,0.00971112990520935,0.019422389493142584,5.607083183015727
3.34,66.7767202024357,0.7424323981215647,0.11661177340886786,0.28249455644310195,0.13137492631559222,0.1313749263155922,0.009877073541818215,0.019754278458562747,5.6498911288620395
3.35,66.97532869188609,0.7659832177797152,0.11944790338919999,0.284724007865863,0.13306707885747968,0.13306707885747968,0.007040943561486088,0.014082020190051033,5.69448015731726
3.36,67.17386941266894,0.7900986728706914,0.12229483715290944,0.2846629484144644,0.13465492756051475,0.13465492756051475,0.007132919451595901,0.014265973558119363,5.693258968289287
3.37,67.37234067833697,0.8147792257799419,0.12514153185383553,0.2846759484358601,0.13610161740716062,0.13610161740716065,0.007175089524529971,0.014350315150677348,5.693518968717202
3.38,67.57074087887197,0.8400246889334396,0.12798852282784998,0.28472209254810205,0.13740164776513072,0.1374016477651307,0.007158007908253855,0.014316153218155474,5.694441850962041
3.39,67.76906839649772,0.8658349335504515,0.1308359027885346,0.28475379391399513,0.13854909922396447,0.13854909922396447,0.007072539968921072,0.014145218486941369,5.695075878279903
3.4,67.96732161751147,0.8922097953114986,0.13368325701204167,0.2847171728617574,0.13967885930170099,0.13967885930170099,0.004225185745414001,0.008450511169687303,5.694343457235148
3.41,68.16549904359813,0.9191482619546741,0.136518934797989,0.2824260217577378,0.14063577331547972,0.1406357733154797,0.004074300669347497,0.00814874197446831,5.648520435154756
3.42,68.36359960372131,0.9466462930226569,0.13933132913329038,0.28006072987692227,0.1414147387762008,0.1414147387762008,0.0038604324746477348,0.007721006364034245,5.601214597538445
3.43,68.56162238385396,0.9746989691026002,0.14211945571339976,0.2775728792623173,0.1420117829339274,0.1420117829339274,0.003575450685894488,0.00715104338357191,5.551457585246346
3.44,68.75956654543516,1.0033011273986954,0.14488181855769813,0.2749085709271492,0.14245019222955235,0.14245019222955235,0.0008130878415961162,0.001626318133384462,5.498171418542984
3.45,68.95743143656918,1.0324466262197138,0.14760682682634188,0.2701090816432155,0.14279190118113833,0.14279190118113833,0.0004868209363612097,0.0009737846646236005,5.40218163286431
3.46,69.1552168940288,1.0621263994875851,0.15028302055741985,0.265146208046909,0.14293048775007244,0.14293048775007242,9.609785843076037e-05,0.0001923386473492708,5.302924160938181
3.47,69.35292297694362,1.0923304024979097,0.15290852602300428,0.2599721325746799,0.14286440476128423,0.14286440476128423,-0.00036585683232509547,-0.0007315708002454297,5.199442651493598
3.48,69.55054988832724,1.123048179688272,0.1554809691475803,0.2545346180054297,0.14259222304966002,0.14259222304966002,-0.0009050362714762283,-0.001809929950729407,5.090692360108594
3.49,69.74809799410309,1.1542687625177561,0.1579974348589666,0.2487777146023653,0.14215861016158132,0.14215861016158132,-0.003421501982862535,-0.006842861807114908,4.975554292047306
3.5,69.94556792438104,1.1859800638307656,0.16044690431443306,0.24114163096858648,0.14156120385480547,0.14156120385480547,-0.00397601646460527,-0.007951891368006685,4.82283261937173
3.5100000000000002,70.14296083415546,1.2181673348527724,0.16281856813066015,0.23321754678892959,0.14074166338984131,0.14074166338984131,-0.004598647393430383,-0.009197154045197376,4.664350935778591
3.52,70.34027816662062,1.2508147361473263,0.1651093042523298,0.2249572129275114,0.1397016697928758,0.1397016697928758,-0.005293416930255673,-0.010586694158841553,4.499144258550228
3.5300000000000002,70.53752158630896,1.2839057796336393,0.16731549694375494,0.21631014988112438,0.13844333283631727,0.13844333283631727,-0.006063326009647374,-0.012126513575961912,4.326202997622487
3.54,70.73469299791759,1.3174232301798445,0.1694330187645723,0.20722450080910498,0.13701741347268293,0.1370174134726829,-0.008180847830464742,-0.01636155864351601,4.1444900161820994
3.5500000000000003,70.93179462341693,1.3513486723563886,0.171452172727559,0.19664156942572503,0.13538356184132289,0.13538356184132289,-0.008929435174885897,-0.017858734966209953,3.9328313885145008
3.56,71.12882918792371,1.3856614717512872,0.17336357415973283,0.18567527257489355,0.13352414181162095,0.13352414181162098,-0.009741387266066463,-0.019482641007991113,3.713505451497871
3.5700000000000003,71.32579973692663,1.4203398803172598,0.17516317571050985,0.17428301307014288,0.13144491136534786,0.13144491136534786,-0.010617376921873173,-0.02123462239883498,3.485660261402858
3.58,71.52270958567867,1.4553613310147335,0.17684650561549572,0.16242250430063732,0.1291523127103217,0.1291523127103217,-0.01155693139596034,-0.02311373363960797,3.2484500860127463
3.59,71.71956233236362,1.4907023550127507,0.17840867532325358,0.15005267142927858,0.12668271076507945,0.12668271076507945,-0.013119101103718195,-0.026238075524725624,3.0010534285855717
3.6,71.91636189704252,1.5263383547929843,0.1798421682460947,0.13669045537370586,0.12399636107291238,0.1239963610729124,-0.013991897806976267,-0.027983671617591462,2.733809107474117
3.61,72.11311260357064,1.562243143530834,0.18113989833243804,0.12290152655398284,0.12110142983804402,0.12110142983804402,-0.014914468648055512,-0.029828816194681185,2.4580305310796566
3.62,72.3098190728199,1.598389519225581,0.18229744306657394,0.10865491060783831,0.11800820954718354,0.11800820954718355,-0.015884041989334685,-0.031767965970459826,2.1730982121567664
3.63,72.50648619194848,1.6347493985110688,0.18331008427908985,0.09392244179462285,0.11472782877423342,0.11472782877423343,-0.016896683201850587,-0.0337932516758724,1.878448835892457
3.64,72.70311911676497,1.671293760352888,0.18417284057519684,0.07867962853205959,0.11125984131386765,0.11125984131386764,-0.017759485174215384,-0.035518859088589455,1.5735925706411917
3.65,72.89972326251696,1.7079926456948005,0.1848812545871712,0.06305525687267538,0.10760954360770668,0.10760954360770668,-0.018655962045470487,-0.037311816481397364,1.2611051374535076
3.66,73.09630426454149,1.7448153101652182,0.1854314148273336,0.047030209799791264,0.10379077652069525,0.10379077652069527,-0.019581373339263713,-0.039162642887750905,0.9406041959958253
3.67,73.29286796385657,1.7817302338996936,0.18581923937301084,0.030589503553336766,0.0998182187567835,0.0998182187567835,-0.020529986483447366,-0.04105987314867597,0.6117900710667353
3.68,73.48942039921599,1.818705089878789,0.18604052073057933,0.013722991578729034,0.0956875758669845,0.0956875758669845,-0.020751267841015858,-0.041502439994455846,0.27445983157458065
3.69,73.68596775961291,1.8557069154516408,0.18609393316917486,-0.0029848092962439787,0.09140058108057507,0.09140058108057507,-0.021548548889613325,-0.043097006378645566,-0.059696185924879575
3.7,73.88251625320333,1.8927027207153029,0.1859787593180792,-0.019993264145511298,0.0869891253957777,0.0869891253957777,-0.022357081143793922,-0.04471407529846245,-0.39986528291022594
3.71,74.07907216823938,1.9296590729966336,0.18569197779697547,-0.03730533122268842,0.08247068212031547,0.08247068212031547,-0.02316984443804332,-0.046339606405404514,-0.7461066244537684
3.72,74.27564188445132,1.9665419408650775,0.18523056583130196,-0.05491834985350365,0.07786346807361783,0.07786346807361781,-0.02397909606444601,-0.04795811426542394,-1.098366997070073
3.73,74.47223185367525,2.0033166961019875,0.18459155775436528,-0.07282357940579949,0.07312900773620738,0.07312900773620738,-0.023340087987509334,-0.04668010284601093,-1.4564715881159898
3.74,74.66884850751022,2.039948502128374,0.18377781509561258,-0.08986813522669888,0.06831015131650814,0.06831015131650814,-0.023962727651253096,-0.04792538699235488,-1.7973627045339777
3.75,74.86549801960288,2.076403490060796,0.18279284598048798,-0.10706835179339122,0.06344323067508552,0.06344323067508552,-0.024573825809328653,-0.04914758817542663,-2.1413670358678245
3.7600000000000002,75.06218646679253,2.112647803546278,0.18163515512404563,-0.12441200535067762,0.05854793315223844,0.058547933152238434,-0.025165270751119517,-0.05033048295430588,-2.4882401070135525
3.77,75.25891986842093,2.1486472862832375,0.18030340049627566,-0.1418806892768596,0.053644463332567206,0.05364446333256721,-0.02572857647907864,-0.05145709931369395,-2.837613785537192
3.7800000000000002,75.45570416065495,2.1843675150904054,0.178796456023801,-0.15944964005738832,0.048647034875891865,0.048647034875891865,-0.024221632006603988,-0.048443215366173104,-3.1889928011477666
3.79,75.65254507306236,2.2197743765760785,0.17712155506822985,-0.1754771242927148,0.04366787091585996,0.04366787091585996,-0.024580102842981955,-0.04916016201809299,-3.509542485854296
3.8000000000000003,75.84944781611473,2.254835730560844,0.17528654700535273,-0.19147117297419822,0.03872828851103917,0.03872828851103917,-0.02490875664450204,-0.049817474560715565,-3.8294234594839645
3.81,76.04641733153011,2.289519973727965,0.17329188134640455,-0.20740883148058764,0.03384816962797648,0.03384816962797649,-0.025199675975588424,-0.05039931810300722,-4.148176629611752
3.8200000000000003,76.24345836021492,2.3237955852383827,0.17113826632830262,-0.22326132868558712,0.0290214233638963,0.029021423363896296,-0.023046060957486486,-0.04609209289354961,-4.4652265737117425
3.83,76.4405753109941,2.357631809085812,0.16883625838027927,-0.2370941499469599,0.024186982828757718,0.024186982828757718,-0.02314291222768944,-0.04628580026839605,-4.741882998939198
3.84,76.6377719226952,2.3910006042729326,0.1663969114810984,-0.25072977625595616,0.0194590537034055,0.0194590537034055,-0.023206831770186676,-0.04641364408131965,-5.014595525119123
3.85,76.83505156979051,2.423874891193085,0.1638223088449283,-0.2641460286161442,0.014855556301668502,0.014855556301668502,-0.023230881005612075,-0.04646174715566785,-5.282920572322885
3.86,77.03241735276553,2.4562279941242644,0.1611147808429638,-0.277315671474482,0.010394327246445687,0.010394327246445687,-0.023208275818646373,-0.0464165412429655,-5.54631342948964
3.87,77.22987208313175,2.4880336949755715,0.15827695445293216,-0.2902066351916054,0.006034652955050638,0.006034652955050638,-0.02037044942861474,-0.04074089282257652,-5.804132703832108
3.88,77.42741815437154,2.519267020840295,0.15532277497100028,-0.3005946333567719,0.0017605980898841578,0.001760598089884158,-0.020178316749708436,-0.04035663173881878,-6.011892667135438
3.89,77.62505720057413,2.5499064770714055,0.15226651084083148,-0.31062475779196214,-0.002328817451856615,0.002328817451856615,-0.01995210174764822,-0.03990420582411389,-6.2124951558392425
3.9,77.82279044785945,2.5799319619649643,0.14911184067508415,-0.3202770997901127,-0.006219601278148097,0.006219601278148098,-0.019686441437461955,-0.03937288909452519,-6.405541995802254
3.91,78.02061882555743,2.609324100122183,0.14586266150549204,-0.3295278970887389,-0.009898145293717684,0.009898145293717684,-0.019376322648616245,-0.03875265519537779,-6.590557941774779
3.92,78.21854296316047,2.63806429111115,0.14252312554564336,-0.33834988724719234,-0.01344073968936222,0.013440739689362219,-0.016036786688767565,-0.03207358681827482,-6.766997744943847
3.93,78.4165630774825,2.666135548328658,0.1391095155590861,-0.34435210200138805,-0.01681416319266388,0.016814163192663885,-0.015603556309460283,-0.03120712943308376,-6.887042040027761
3.94,78.61467865980019,2.693524887069291,0.1356382010847624,-0.34989232482597393,-0.019944014560682746,0.019944014560682743,-0.015145431658228693,-0.030290883260471947,-6.997846496519479
3.95,78.81288884067709,2.7202210065245525,0.13211385506627335,-0.3549599860931849,-0.02282208122257757,0.02282208122257757,-0.014658837992670551,-0.029317698807422323,-7.099199721863698
3.96,79.01119251142669,2.7462135366701426,0.12854126929768278,-0.35954189407897247,-0.02544073943325194,0.02544073943325194,-0.01414061528622318,-0.02828125601318579,-7.19083788157945
3.97,79.20958833240798,2.7714930666441293,0.12492537873614787,-0.36362261536117724,-0.02790788965828599,0.02790788965828599,-0.010524724724688267,-0.021049477357266193,-7.272452307223545
3.98,79.40807464264168,2.7960519843355565,0.12128345394275585,-0.3647585567172995,-0.03014652828641121,0.03014652828641121,-0.009946147717742534,-0.019892325582013357,-7.29517113434599
3.99,79.60664919373154,2.8198869005335925,0.11763258152843391,-0.36541374212146116,-0.03211042072108501,0.032110420721085005,-0.009360333059249618,-0.018720698228919957,-7.308274842429223
4.0,79.80530949647127,2.8429961970310322,0.11397755005512124,-0.36559195846640363,-0.033798258583497,0.033798258583497,-0.00876516666261043,-0.017530367123479444,-7.311839169328072
4.01,80.00405293942892,2.8653792121320367,0.11032311899226169,-0.36529524319007617,-0.03520937269626898,0.03520937269626898,-0.008158893929016003,-0.016317823067404702,-7.305904863801524
4.0200000000000005,80.20287680328315,2.8870362381443577,0.10667403460915292,-0.36452420365082094,-0.03647610536051723,0.03647610536051723,-0.00450980954590724,-0.00901965556791984,-7.290484073016419
4.03,80.40177819135984,2.9079693212831565,0.10304708354158282,-0.3608781637428486,-0.03748844243150639,0.03748844243150639,-0.003913196809677333,-0.007826431107797098,-7.217563274856972
4.04,80.60075381453937,2.928184623748303,0.09945860130645051,-0.35683177171570274,-0.03822716721292683,0.03822716721292683,-0.003331528685011978,-0.006663095597191169,-7.136635434314055
4.05,80.79980029417857,2.9476899313358875,0.09591249227393044,-0.352404791889539,-0.03869801213482373,0.03869801213482373,-0.002763418773630968,-0.005526876245274071,-7.04809583779078
4.0600000000000005,80.99891426523946,2.966493805706936,0.09241247064311278,-0.34761549912601347,-0.03890721569985731,0.03890721569985731,-0.002207704877098232,-0.004415448661412164,-6.952309982520269
4.07,81.19809238927971,2.984605548202464,0.08896207429778032,-0.3424808858999134,-0.03900286119125696,0.039002861191256954,0.0012426914682342335,0.002485343933607276,-6.849617717998267
4.08,81.39733129969105,3.002035934270599,0.0855762240640213,-0.33471504785895245,-0.03885429457357783,0.038854294573577836,0.0017223896818182316,0.00344474050934189,-6.694300957179049
4.09,81.5966274318996,3.0187994429938976,0.08226916684336391,-0.32672303721390095,-0.03846498587312727,0.03846498587312727,0.002165508064137247,0.004330977663288621,-6.534460744278019
4.1,81.79597726757561,3.034911808285722,0.07904299654635459,-0.31853830555456686,-0.03784677924816958,0.037846779248169586,0.002573611119290317,0.0051471843918013864,-6.370766111091337
4.11,81.99537741393742,3.0503891686899016,0.07589948210709216,-0.3101924029193213,-0.03701631727719731,0.03701631727719731,0.005717125558552749,0.011434214100788221,-6.203848058386426
4.12,82.19482455547592,3.065248736192846,0.07285108829152484,-0.2995219296478715,-0.03611546260770241,0.03611546260770242,0.00599659317649863,0.011993150237534651,-5.99043859295743
4.13,82.39431531249664,3.079510889228762,0.06990944969647955,-0.2888413923627672,-0.03502082911025076,0.035020829110250756,0.006221339152883462,0.012442643284937814,-5.776827847255344
4.14,82.59384643574579,3.093196796373973,0.06707444852813357,-0.2781943327121002,-0.033748560314072605,0.03374856031407261,0.0063940106207570485,0.012787987492953783,-5.563886654242004
4.15,82.79341486446596,3.10632757798087,0.06434554641972808,-0.26762133349810735,-0.032314613727107255,0.03231461372710725,0.0065173271798223825,0.013034622045031037,-5.352426669962147
4.16,82.99301772407031,3.11892422364339,0.061721814014049914,-0.2571600198687387,-0.030747047938455497,0.030747047938455493,0.009141059585500544,0.01828208842395315,-5.143200397374774
4.17,83.19265228206186,3.1310081901946605,0.059212080869011086,-0.24482771820907995,-0.029162852756395897,0.0291628527563959,0.009103800642993057,0.018207572123133356,-4.896554364181599
4.18,83.39231583451559,3.1426033100778867,0.056824297646810934,-0.23276912291542645,-0.027460616427644927,0.027460616427644923,0.009004719647168924,0.01800941183372142,-4.655382458308529
4.19,83.59200584419045,3.153733578147241,0.05455550882523365,-0.2210277805387828,-0.025658507794258677,0.025658507794258677,0.008848009239444718,0.017695992820381642,-4.420555610775656
4.2,83.79171997560366,3.164422369009448,0.052402344401608,-0.209643054563379,-0.0237740006004633,0.0237740006004633,0.008637997242770196,0.01727597071153979,-4.19286109126758
4.21,83.99145608513223,3.1746923569169456,0.050361061845082704,-0.19865010116571263,-0.021840471130985376,0.021840471130985376,0.010679279799295492,0.021358537758119855,-3.973002023314253
